depth_1_0000027.png	-188.8470	-54.4476	741.6556	-186.5046	-15.8392	755.0927	-150.3477	-78.8712	742.8991	-158.4547	-34.3218	761.3072	-123.1937	-88.9495	748.0518	-134.3996	-39.8538	767.8419	-92.3818	-75.5018	754.0540	-104.1832	-30.3376	769.0349	-78.1438	13.7865	747.0877	-82.0063	30.6998	758.3489	-92.0608	73.1813	772.0117	-182.9624	116.2052	789.7769	-149.8954	118.9794	797.3894	-147.4689	39.0369	776.4845
depth_1_0000028.png	-188.1406	-52.7014	742.3301	-186.6946	-14.6052	756.0158	-151.0640	-78.3967	743.3117	-157.9266	-33.0159	762.4415	-124.8660	-88.4199	747.5494	-134.4749	-37.9463	768.3223	-91.3188	-72.4713	753.8446	-105.0190	-30.0491	768.6895	-78.8884	12.2606	747.2778	-80.7117	31.2170	757.4616	-91.4889	73.1533	773.2797	-182.2878	116.2463	790.0605	-149.8271	118.6307	798.6422	-148.1602	39.7863	776.6540
depth_1_0000029.png	-188.3152	-53.1550	742.2424	-186.3360	-15.8306	756.2897	-149.7738	-78.2849	745.2982	-160.0940	-33.3058	761.7474	-122.7490	-87.0872	750.0064	-135.8487	-37.5998	770.1677	-90.3532	-71.5460	755.7354	-104.4769	-28.9876	770.9486	-78.1048	14.2546	747.5295	-82.0469	30.9050	758.4125	-93.6803	73.3003	772.7838	-183.3451	113.8687	789.3137	-148.8552	119.1502	797.1901	-147.5848	38.8881	778.3048
depth_1_0000030.png	-189.2366	-52.7036	743.0923	-186.8935	-15.6705	757.7719	-151.2037	-77.4601	746.9033	-158.8943	-33.7098	763.3372	-123.0982	-88.3264	749.7125	-134.5108	-39.0539	770.9571	-92.9299	-76.5092	756.5493	-104.5919	-29.8517	770.1456	-78.5536	14.3994	747.0586	-82.4749	31.0533	759.3226	-92.9045	72.8571	773.9393	-184.1273	116.3516	792.6838	-150.1475	118.7741	797.5987	-147.8160	38.7096	778.2363
depth_1_0000031.png	-189.5026	-48.0620	744.6326	-187.5182	-15.1650	757.3450	-150.5473	-79.2436	747.1053	-158.4582	-33.5300	763.6783	-125.3391	-88.6766	748.3193	-135.7664	-37.9449	770.1247	-90.9681	-74.4088	756.2304	-104.9987	-30.5534	770.2007	-79.0836	12.9841	747.3914	-81.8438	30.9420	760.0162	-92.7070	73.2715	773.4298	-182.3091	114.8350	791.6670	-149.2958	117.6714	798.1562	-147.9122	38.8050	777.9423
depth_1_0000032.png	-189.0028	-51.5714	744.4279	-186.8630	-14.6521	758.5962	-151.4835	-78.7214	748.6207	-158.9322	-34.1532	764.6230	-123.9107	-89.0800	749.8317	-134.9596	-39.6192	771.2515	-91.0649	-75.7266	756.8141	-104.5630	-30.0220	771.0966	-78.6594	13.4023	749.2261	-82.3219	30.4485	759.5398	-92.4255	73.4097	773.9391	-182.6451	115.8057	792.7680	-147.5859	118.6983	800.0931	-148.2943	38.7065	779.1573
depth_1_0000033.png	-189.1008	-50.4974	744.6542	-185.5125	-16.0857	758.5771	-149.8524	-79.7655	746.9553	-158.5411	-34.2625	764.4127	-122.8825	-87.9500	751.9593	-134.7295	-38.2473	772.3236	-91.6963	-74.1266	757.2361	-104.1079	-30.6741	771.1788	-77.2983	13.3297	750.8542	-80.7076	31.1898	760.9394	-92.3304	72.5799	775.0336	-184.8104	115.5101	793.9436	-149.8394	119.4200	800.0647	-148.0430	38.7326	779.7775
depth_1_0000034.png	-188.1172	-52.8192	745.4258	-185.2562	-15.2910	760.0040	-150.8873	-79.8020	747.6864	-157.5834	-33.6009	765.9212	-122.7870	-88.5906	751.0333	-133.7966	-38.9580	772.5367	-91.1838	-73.6810	757.2698	-104.0139	-29.5485	772.8552	-74.4704	14.0596	753.4635	-79.1894	30.4004	760.1697	-93.8182	72.5915	773.6133	-182.1883	115.0571	793.8575	-148.5755	117.5434	799.5494	-147.4581	38.4581	779.9835
depth_1_0000035.png	-189.0817	-53.0600	746.5997	-185.1275	-15.6798	760.7422	-149.4825	-79.1611	748.6908	-157.5989	-33.9493	765.5480	-123.7058	-89.8708	751.4068	-134.1787	-38.6953	772.8237	-91.2150	-75.5026	758.2053	-105.1569	-30.8723	773.1657	-79.0139	12.0007	748.5507	-81.5070	32.3038	761.5611	-92.8353	72.8214	775.7042	-184.1923	116.0196	795.3425	-148.3339	119.3767	801.4987	-147.5535	38.5093	780.8201
depth_1_0000036.png	-187.9185	-52.4476	748.1796	-185.9607	-15.3401	761.2264	-148.5462	-79.8884	749.2512	-157.8451	-34.1671	766.0670	-123.1405	-90.1656	751.8435	-133.7156	-38.7285	772.5141	-91.4576	-73.2763	758.6753	-104.9457	-31.2077	772.9139	-76.1621	9.9813	749.9567	-79.6311	28.0905	760.9493	-91.6438	70.8916	776.1873	-182.1754	116.5048	795.3508	-147.8363	118.7622	802.2945	-146.8734	38.8578	780.5991
depth_1_0000037.png	-189.6224	-49.8652	748.4457	-186.5959	-15.1608	761.1132	-150.2931	-80.5280	749.5716	-158.4076	-34.5045	767.1999	-123.5628	-90.3189	752.3980	-134.1187	-39.9715	773.1040	-91.0936	-75.1935	758.9204	-103.9836	-29.9549	774.1014	-75.7108	10.1194	750.2404	-79.0799	29.0761	761.5451	-91.7493	71.5033	776.4367	-183.1880	116.6181	796.1635	-147.9410	118.9503	802.9484	-147.5096	38.5228	781.4985
depth_1_0000038.png	-188.2699	-54.8466	749.0703	-185.8087	-17.5965	761.9383	-149.1323	-80.3390	749.1818	-156.9194	-35.3540	767.8160	-121.7159	-91.9640	753.7172	-133.1254	-39.9663	774.1308	-90.8653	-75.4646	758.8297	-104.2883	-30.4162	774.9539	-76.5288	9.1430	751.2197	-79.3511	27.5719	761.2542	-91.4728	70.6536	776.1823	-183.0998	113.9545	795.5171	-149.0592	118.3292	801.9070	-146.3800	38.3924	782.6226
depth_1_0000039.png	-188.9626	-54.3121	748.9073	-186.2013	-16.0318	763.6402	-148.7974	-80.9196	750.7190	-158.0419	-35.1517	768.9164	-122.7916	-92.4128	754.0253	-133.3708	-40.0118	774.9912	-90.6806	-75.1426	758.9909	-103.9229	-32.0228	774.5187	-76.7037	11.1957	753.3367	-80.6558	27.6471	764.0366	-92.2757	71.1324	776.6712	-184.0933	115.1894	798.1393	-149.5870	119.2304	804.0504	-147.4339	38.2814	783.1844
depth_1_0000040.png	-188.7343	-55.9116	749.2842	-186.6227	-17.2089	763.5580	-150.2682	-82.0062	751.4099	-158.5230	-37.8097	768.5560	-122.2466	-93.2966	754.6427	-134.8005	-41.1874	775.2886	-90.5970	-75.2583	758.1776	-104.4356	-32.1297	774.6085	-76.5733	9.8320	753.1876	-79.8028	26.3210	762.4620	-90.9633	68.6931	777.3174	-181.7845	114.5575	796.5696	-148.5847	116.3874	803.3383	-146.4747	36.7271	783.1925
depth_1_0000041.png	-189.1999	-56.3493	749.6089	-186.7707	-18.2176	763.3807	-150.3952	-89.2995	749.6437	-159.1642	-37.9884	769.3832	-123.2024	-94.3599	755.9183	-134.4773	-42.4839	774.9264	-90.3695	-75.8221	756.7548	-103.8052	-32.3304	774.5192	-76.3739	9.3306	751.5998	-80.2012	27.8737	763.3712	-92.0848	70.3858	777.2314	-182.8381	114.1635	797.3187	-149.7110	115.8601	803.6489	-147.7322	36.6754	783.6277
depth_1_0000042.png	-189.9584	-56.5911	749.2051	-187.6581	-16.3175	763.8373	-150.7230	-84.0352	753.2275	-160.7858	-36.5816	770.6906	-123.7167	-95.6148	756.3738	-134.3951	-42.8155	775.2452	-92.1238	-77.6830	752.7584	-103.6011	-32.6893	772.4882	-74.6562	6.0623	752.4707	-78.7848	24.9702	762.6380	-90.2902	69.9908	778.6683	-182.8771	115.5740	798.8077	-146.1671	117.4176	804.8023	-146.8331	37.0338	784.0010
depth_1_0000043.png	-189.6499	-55.6473	749.6362	-186.3058	-17.6154	764.2399	-151.0554	-82.4509	754.0237	-160.7582	-38.3244	770.5408	-123.2627	-94.2049	756.7885	-133.6783	-42.1723	775.9486	-90.7631	-72.3321	747.1156	-103.6512	-31.6449	770.7734	-76.8770	8.2247	753.8304	-79.6538	28.3931	764.4338	-91.3030	69.7561	777.8752	-181.9654	113.6570	797.8314	-148.5522	116.6645	805.1473	-147.8033	35.5129	784.7670
depth_1_0000044.png	-187.6546	-56.1175	750.8224	-186.6636	-17.9242	764.1388	-151.1157	-85.3757	754.7023	-161.4345	-38.3672	770.6277	-124.0887	-95.3547	757.7227	-133.5736	-42.0978	775.3090	-93.7154	-70.3284	741.1514	-103.0322	-30.8153	767.6857	-76.8817	8.0321	754.3569	-80.6764	26.6280	764.1586	-91.7640	69.5821	777.6708	-183.9175	113.8848	799.5389	-149.8431	117.0380	804.3729	-147.1582	37.0211	784.9894
depth_1_0000045.png	-189.7982	-55.9663	750.1512	-187.2772	-17.9947	764.6584	-151.6289	-82.9292	753.5252	-161.5664	-37.5587	770.5226	-124.9988	-92.8216	755.9933	-134.8497	-40.9359	776.4322	-92.6654	-65.5697	735.6447	-103.0709	-29.4263	765.2039	-76.3232	7.5956	753.8626	-79.3986	23.7611	763.5157	-92.0944	68.5832	776.9766	-183.9599	113.2323	798.8290	-149.0358	117.4595	804.0327	-147.2005	36.6656	785.6810
depth_1_0000046.png	-190.9405	-54.9872	749.8343	-186.9346	-18.6753	764.5883	-152.3100	-82.2647	752.4022	-159.6958	-37.0148	771.9594	-124.0521	-92.9961	756.3271	-133.5215	-40.7625	775.4565	-94.6905	-61.9964	730.8887	-103.8781	-28.7106	764.5963	-77.8250	7.8242	753.9192	-80.5259	24.1050	763.5882	-92.6317	68.7871	776.5354	-183.6982	113.1559	799.1842	-147.4935	116.8154	804.9338	-147.0287	36.8632	784.5463
depth_1_0000047.png	-190.5516	-56.9894	749.7242	-186.9057	-20.1172	764.7882	-151.8696	-81.7648	753.3898	-159.9988	-38.1562	770.8068	-123.5021	-94.8075	757.7146	-134.0116	-42.2250	774.8475	-95.6526	-60.8674	727.1415	-103.2888	-28.5704	758.7868	-77.3977	5.4088	753.4587	-81.6813	25.1268	762.9813	-92.1752	67.7291	777.7819	-182.0125	112.9370	798.0807	-149.2753	115.7008	804.6692	-146.3733	35.1402	784.5452
depth_1_0000048.png	-190.9021	-56.7975	751.0427	-187.0591	-19.4943	765.1324	-153.1894	-81.6708	753.3569	-161.6472	-39.3023	770.9112	-124.2030	-95.5234	757.4983	-133.9528	-43.1192	774.8542	-96.0104	-58.8776	726.4697	-104.3500	-28.1126	758.8669	-76.4190	4.0847	753.9921	-81.5854	22.9044	762.7289	-91.6623	66.4677	777.0819	-183.8384	113.7964	799.8316	-148.8074	116.8009	805.6060	-146.8782	35.9294	785.0625
depth_1_0000049.png	-190.8122	-52.6375	750.8151	-188.0992	-18.8236	765.8489	-154.3071	-80.3352	753.6098	-161.5824	-37.5892	771.7756	-125.1526	-94.8297	756.9282	-134.3747	-43.0761	775.0357	-97.5528	-57.9274	723.3648	-105.5169	-29.0122	757.3763	-77.1229	3.2758	755.1064	-80.9079	20.6879	764.2338	-92.8426	64.7162	777.2186	-182.8768	112.9756	798.7471	-147.9497	114.9959	805.1315	-147.4758	34.0535	785.1672
depth_1_0000050.png	-192.5719	-56.3798	751.2141	-188.0236	-19.8462	765.7620	-153.2364	-84.4916	753.6562	-162.4669	-39.1909	771.4851	-124.9562	-94.6002	757.6455	-133.8509	-42.8054	774.7076	-96.4367	-56.9612	720.3149	-104.6958	-28.8211	755.7789	-77.4250	2.4120	753.4814	-80.7428	20.8669	763.4216	-91.9726	65.3300	778.0594	-184.3523	113.1629	799.5548	-148.2609	114.9601	805.4387	-147.5196	35.2520	784.7958
depth_1_0000051.png	-191.6083	-56.9788	751.0995	-188.0805	-20.9008	765.3783	-152.8562	-84.6481	752.6702	-162.5626	-39.4543	772.2764	-124.4294	-95.3260	756.8126	-133.6700	-43.1911	775.1111	-98.0456	-55.4578	719.9968	-105.6710	-28.2284	754.9296	-76.7782	1.8378	753.9669	-81.2187	19.6526	763.9269	-92.6954	65.1427	777.4614	-184.1155	112.4585	800.0817	-147.7667	115.4178	805.6158	-148.0355	34.9196	784.9367
depth_1_0000052.png	-192.3116	-57.4475	750.9448	-188.1602	-20.6965	765.5941	-153.4208	-84.5160	752.9196	-162.4725	-40.1760	771.4988	-124.5456	-94.4314	757.3695	-133.5399	-43.7833	774.9310	-98.7296	-54.5814	718.7073	-105.5438	-28.3084	754.0421	-76.8705	1.9455	754.0999	-80.8840	19.0302	763.8138	-92.1521	64.0099	777.3473	-183.8419	112.2356	799.9126	-147.5698	114.3557	805.7372	-148.3416	34.8293	785.4752
depth_1_0000053.png	-192.0692	-57.7844	750.1711	-188.1523	-21.9866	764.8395	-152.9444	-85.7394	752.4382	-162.3034	-40.5479	771.0369	-124.3617	-95.0664	756.3029	-133.7474	-43.9212	774.2559	-99.2080	-52.1910	719.2985	-105.4191	-28.1062	752.0209	-76.2782	1.3819	752.7696	-82.8812	19.0732	762.6254	-94.7753	64.5652	776.7598	-183.2784	112.4971	798.5526	-148.0603	114.5363	804.9088	-149.0974	34.3881	785.5236
depth_1_0000054.png	-191.6457	-57.2655	750.5452	-189.2110	-22.5053	764.9470	-152.0758	-85.3131	752.3483	-161.5671	-40.7316	771.3705	-123.7094	-95.1115	754.4731	-136.0605	-43.5027	774.4180	-100.0112	-50.2778	716.0738	-108.6001	-26.1459	756.2036	-78.7621	0.9501	752.9152	-83.6950	19.4125	763.2172	-94.5418	64.2615	776.8322	-182.5783	111.2823	798.6326	-149.5765	113.6157	805.0883	-149.5806	34.0696	785.4435
depth_1_0000055.png	-193.1089	-57.7836	750.5176	-189.2723	-23.5510	764.7935	-153.9247	-83.4321	752.0159	-163.0130	-41.0450	771.4050	-124.4271	-94.2360	754.3170	-134.6117	-43.7403	774.1055	-101.1094	-49.7663	716.5934	-108.4615	-26.7326	750.9294	-77.2487	2.0707	753.4869	-82.3335	21.0055	763.9852	-93.8043	64.8164	776.9106	-185.3215	111.3156	799.6458	-149.1497	114.4449	805.2514	-150.3008	34.2255	785.5821
depth_1_0000056.png	-192.7292	-56.5231	750.4756	-189.4087	-21.9905	765.8926	-154.1272	-85.5544	751.8084	-161.6213	-41.7695	770.8933	-123.7172	-95.1238	754.7870	-134.0383	-45.9699	773.8615	-100.8453	-46.7797	713.7730	-108.4321	-26.7579	752.8380	-76.5226	1.4192	754.1061	-82.6774	18.8738	764.4700	-95.4853	63.8880	776.6125	-185.1235	112.0489	799.9391	-149.4910	113.6791	805.2710	-149.9685	34.2228	786.2805
depth_1_0000057.png	-192.1464	-56.1262	750.2457	-189.2323	-22.2798	765.9311	-152.7289	-84.9388	752.6581	-162.1095	-41.4779	771.4910	-123.2205	-94.3301	753.0783	-134.3241	-45.1779	774.3364	-102.0865	-44.1498	711.5660	-109.3620	-25.7261	753.7950	-76.3564	0.0843	752.2339	-81.7587	16.7249	764.0414	-94.2976	63.0263	777.3724	-184.8527	111.7731	800.1971	-150.3906	114.9894	805.2766	-150.8720	33.6262	786.3828
